file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX193001369,5,27,TÚ. XVII. č.neg.461-464. Hrob vyříznut a přenesen do N.M.,,,ces,0.9994,153.0,9,57,0.0,0,0,0,0,0,0.0,0.3714,0.6286,0.6999,Noisy,False
CTX193001369,5,28,Nádoba 1. Měkce profilovaný zvoncový pohárek s pěti pruhy pečlivě,,,ces,1.0,50.5,10,65,0.0,0,0,0,0,0,0.0,0.4259,0.5185,0.8918,Clear,False
CTX193001369,5,29,"provedené vtlačované výzdoby. Okraj široce rozevřen, dno zaobleno.",,,ces,0.9868,153.0,8,66,0.0,0,0,0,0,0,0.0,0.4286,0.625,0.9263,Clear,False
CTX193001369,5,30,"Rozměry: v - mm, pr.okraje - mm.",,,ces,0.9996,174.0,7,32,0.0312,0,0,0,0,0,0.0,0.3,0.6,0.6454,Noisy,False
CTX193001369,5,31,"Tb.VII.,1,2. č.neg.78. ■ .",,,ces,0.75,588.0,4,26,0.0385,1,1,0,0,1,0.025,0.3333,0.4444,0.4265,Noisy,False
CTX193001369,5,32,Nádoba II. Vysoký pohár se slabě rozevřeným hrdlem a s nezřetelným,,,ces,1.0,23.12,11,66,0.0,0,0,0,0,0,0.0,0.4182,0.5818,0.8493,Clear,False
CTX193001369,5,33,"lomem v nojetším objemu, hrubě pracovaný ze šedožluté hlíny. Rozměry",Roz,,ces,1.0,260.0,10,68,0.0,0,0,0,0,0,0.0,0.4211,0.5614,0.8501,Clear,False
CTX193001369,5,34,": v - mm,pr.hrdla - mm,pr.dna- mm.",,měry,ces,0.75,286.0,7,34,0.0294,0,0,0,0,2,0.0,0.1053,0.6316,0.6096,Noisy,False
CTX193001369,5,35,"Tb.VII.,3. č.neg.579. '",,,ces,0.75,624.0,3,23,0.0435,0,1,0,0,1,0.0333,0.3333,0.4444,0.422,Noisy,False
CTX193001369,5,36,Nádoba 3. Štíhlá amforka měkkého profilu/ se dvěma hrubými oušky na,,,ces,0.9999,77.0,11,67,0.0,0,0,0,0,0,0.0,0.4444,0.4259,0.8638,Clear,False
CTX193001369,5,37,"největším objemu břicha. Rozměry : v - mm, pr.Hrdla - mm, pr.dna",,,ces,1.0,93.0,12,64,0.0156,0,1,0,0,1,0.0083,0.2889,0.5333,0.6999,Noisy,False
CTX193001369,5,38,- mm. .,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,5,39,"Tb.VlI.,4. č.neg.578. .",,,ces,0.75,552.0,3,23,0.0,0,1,0,0,2,0.0333,0.2222,0.4444,0.4364,Noisy,False
CTX193001369,5,40,"4 - 9. / 6 pazourkových plochých odštěpků bez veškerých stop retuše,",,,ces,0.994,168.0,12,68,0.0,0,0,0,0,0,0.0417,0.36,0.46,0.7893,Clear,False
CTX193001369,5,41,nepravidelných tvarů. • •,,,ces,0.9203,135.0,4,25,0.08,2,0,0,0,0,0.0,0.3684,0.4211,0.6999,Noisy,False
CTX193001369,5,42,"\ Tp .VII. ,5-10. č.neg.580.",,,ces,0.75,260.0,5,28,0.0357,0,0,0,0,1,0.0,0.3333,0.4444,0.5717,Noisy,False
CTX193001369,5,43,i | z 7,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,5,44,'' I Správu o výkopu viz v č.j. 560/29. • *,,,ces,0.9379,324.0,11,43,0.093,2,0,0,0,0,0.0,0.4,0.6,0.6228,Noisy,False
CTX193001369,6,1,"Hrob VIII. / 17.X. 1688. / Tento hrob byl značně rozrušen, takže vzbuzoval",,,ces,1.0,41.75,13,74,0.0,0,0,1,0,0,0.0269,0.3673,0.551,0.6999,Noisy,False
CTX193001369,6,2,"dojem, že již ve starých dobách byl odkryt a znovu zaházen, Z kostry se zachovalo",zachova,,ces,1.0,68.0,15,81,0.0,0,0,0,0,0,0.0,0.3846,0.5385,0.8625,Clear,False
CTX193001369,6,3,"pouze několik kostí, z milodarů 2 nádoby. Jeden hrnek byl přes noc ukraden,",,lo,ces,1.0,96.0,13,75,0.0,0,0,0,0,0,0.0192,0.4068,0.5932,0.8978,Clear,False
CTX193001369,6,4,Č* neg. 465-468. Tb. XVIII • . ■,,,ces,0.75,163.0,8,32,0.0938,3,0,1,0,0,0.0938,0.3636,0.4545,0.6057,Noisy,False
CTX193001369,6,5,"Mísa polokulovitá s vyznačeným dnem a vodorovně seříznutým, dovnitř silně rozšířeným",roz,,ces,1.0,32.0,11,84,0.0,0,0,0,0,0,0.0,0.411,0.6027,0.9207,Clear,False
CTX193001369,6,6,"krika okrajem. Přímo, u okraje jest na jedné straně lištový výčnělek es",,šířeným,ces,1.0,102.0,12,71,0.0,0,0,0,0,0,0.0,0.4138,0.4138,0.87,Clear,False
CTX193001369,6,7,šesti mělkými příčnými zářezy. Na protilehlé straně jest podobný širší výčnělek,,,ces,1.0,53.0,11,79,0.0,0,0,0,0,0,0.0,0.3971,0.4118,0.9386,Clear,False
CTX193001369,6,8,se dvěma vertikálními otvory o průměru 5mm.. Barva mísy je žlutošedá s Černými a,,,ces,1.0,68.0,14,80,0.0,0,0,0,0,0,0.0,0.4375,0.5156,0.8328,Clear,False
CTX193001369,6,9,"oranžovými skvrnami. Rozměry: pr. oRaje - 350mm, pr. dna - 127mm, v - lOOmm.",,,ces,0.9756,45.25,14,76,0.0132,0,2,0,0,0,0.0143,0.3404,0.5957,0.7663,Clear,False
CTX193001369,6,10,Tb.. VIII. č.neg.429.,,,ces,0.75,1064.0,3,21,0.0,0,0,1,0,1,0.1167,0.4,0.4,0.4405,Noisy,False
CTX193001369,6,11,"Hrob VIII. kopal p, Bevsfk - via 6. j.. 560/29, Osuuxowo w.. du",,,ces,0.75,688.0,13,63,0.0,0,0,1,0,0,0.0269,0.4286,0.6286,0.6267,Noisy,False
CTX193001369,6,12,. 26-434/30.,,,,0.0,0.0,0,12,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,6,13,"H r p b IX. Ärob nalezen ve spadlé zemi, takže poloha milodarů, a kostry nemohla",nemoh,,ces,0.9939,588.0,16,80,0.0,0,0,0,0,0,0.0531,0.4194,0.5161,0.6999,Noisy,False
CTX193001369,6,14,být i zjištěna.,,la,ces,1.0,61.75,3,15,0.0,0,0,0,0,0,0.0,0.4167,0.25,0.7893,Clear,False
CTX193001369,6,15,Nádoba ±.. Nezdobený zvoncový pohár se zaobleným lomem na spoaní části. Dno,,,ces,0.9895,191.0,12,75,0.0133,1,0,0,0,0,0.0,0.4333,0.6833,0.6999,Noisy,False
CTX193001369,6,16,"vyznačeno a mírně dovnitř promáčknuto, povrch na nepoškozených místech oranžově",oranžo,,ces,1.0,49.75,10,79,0.0,0,0,0,0,0,0.0,0.3768,0.5507,0.9065,Clear,False
CTX193001369,6,17,"červený, hlazený. Většina povrchu jest však korrodována, barvy šedožluté.",,vě,ces,1.0,49.75,9,73,0.0,0,0,0,0,0,0.0,0.3934,0.4754,0.9521,Clear,False
CTX193001369,6,18,"Rozměry : v - 112mm,pr.okraje - 145) pr. dna - 70mm. . .",,,ces,0.99,84.5,13,56,0.0179,0,0,0,0,1,0.0,0.28,0.6,0.646,Noisy,False
CTX193001369,6,19,"T.IX. ,1. č.neg.430.. ' ..",,,ces,0.75,880.0,5,26,0.0385,0,0,0,0,1,0.0,0.2857,0.4286,0.4254,Noisy,False
CTX193001369,6,20,Nádoba 2. Měkce profilovaný vysoký džbánek s hrdlem nahoře rozevřeným. Spod- .,,,ces,1.0,47.5,12,78,0.0,0,0,0,0,0,0.0,0.3871,0.5968,0.8832,Clear,False
CTX193001369,6,21,ní 2/3 hrdla jsou překlenuty širokým páskovým uchem. Žlutošedý povrch s tmavšími,tmav,,ces,1.0,50.5,12,80,0.0,0,0,0,0,0,0.0,0.3692,0.4923,0.8899,Clear,False
CTX193001369,6,22,"skvrnami jest místy slabě vyhlazen. Rozměry : v- 146mm,pr. okraje - 127mm,",,šími,ces,1.0,127.0,12,74,0.0135,0,0,0,0,1,0.0,0.32,0.56,0.6999,Noisy,False
CTX193001369,6,23,"pr, dda - .57mm. • .",,,ces,0.9263,444.0,6,20,0.05,1,0,0,0,1,0.0,0.1429,0.7143,0.5212,Noisy,False
CTX193001369,6,24,"Tb. IX. ,2. č.neg.430. -",,,ces,0.75,368.0,5,24,0.0,0,0,0,0,1,0.0,0.25,0.5,0.4837,Noisy,False
CTX193001369,6,25,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,6,26,"Nádoba 3. Hrubě pracovaný džbánek s páskovým uchem, měkce profilivaný. Dno",,,ces,0.9998,93.0,11,74,0.0,0,0,0,0,0,0.0,0.4,0.5333,0.8927,Clear,False
CTX193001369,6,27,jest uprostřed dovnitř promáčknuto.Povrch šedožlutý s černými skvrnami.Rozměry,skvrnami.Rozmě,,ces,0.9999,127.0,8,78,0.0,0,2,0,0,0,0.025,0.3333,0.5362,0.6999,Noisy,False
CTX193001369,6,28,": v- 87mm, pr. okraje - 57 mm,",,ry,ces,0.8399,185.0,8,30,0.0333,0,0,0,0,1,0.0,0.2308,0.6154,0.5905,Noisy,False
CTX193001369,6,29,"Tb, IX. ,3, č.neg. 431. -",,,ces,0.75,304.0,6,25,0.0,0,0,0,0,0,0.0417,0.25,0.5,0.5419,Noisy,False
CTX193001369,6,30,Nádoba 4. Džbánek hbě pracovaný s páskovým uchem přes hrdlo nezřetelně vy-,,,ces,1.0,102.0,12,74,0.0,0,0,0,0,0,0.0,0.3667,0.5833,0.8732,Clear,False
CTX193001369,6,31,•ps — — esemtribe -,,,ces,0.75,4352.0,5,19,0.1579,1,0,0,0,0,0.08,0.3636,0.7273,0.4209,Noisy,False
CTX193001369,6,32,značené. Dno jest dovnitř promáčknuto. Barva šedožlutá. Rozměry : pr. okraje,,,ces,0.9994,127.0,11,76,0.0132,0,0,0,0,0,0.0,0.377,0.5246,0.8829,Clear,False
CTX193001369,6,33,"-70 a 80 mm, v - 70 mm,",,,,0.0,0.0,0,23,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,6,34,"Tb. IX. , 4. Č.neg.431. •",,,ces,0.75,237.0,6,25,0.04,1,0,0,0,1,0.0,0.25,0.5,0.5136,Noisy,False
CTX193001369,6,35,"Nádoba 5. Žlutošedá mistička s rovnými stěnami, drsného povrchu.Rozměry :",,,ces,0.9963,48.25,10,73,0.0137,0,1,0,0,0,0.01,0.3898,0.5085,0.6999,Noisy,False
CTX193001369,6,36,"pr. okraje - 113mm, pr. dna 52mmr v - 43mm. • •",,,ces,0.75,127.0,12,47,0.0426,2,0,0,0,2,0.0,0.1905,0.619,0.6376,Noisy,False
CTX193001369,6,37,"Tb. IX. ,5. č.neg. 431. • ■",,,ces,0.75,346.0,7,27,0.0741,2,0,0,0,0,0.0,0.25,0.5,0.534,Noisy,False
CTX193001369,7,1,"Hrob X. . / 30, X. 1928. / V tomto hrobě nalezeno bylo pouze spáleniště",,,ces,1.0,90.0,15,71,0.0,0,0,0,0,0,0.0,0.4091,0.6364,0.7733,Clear,False
CTX193001369,7,2,a na něm v malé jamce spálené lidské kosti. Hrob byl uložen mělko - pouze v,,,ces,1.0,61.75,16,75,0.0,0,0,0,0,0,0.0,0.4138,0.5345,0.8636,Clear,False
CTX193001369,7,3,hloubce 38 cm. Xoe p. ftvÍL- A 5É0/&S.,,,ces,0.9783,688.0,8,38,0.0263,1,1,0,0,0,0.0625,0.381,0.5238,0.5688,Noisy,False
CTX193001369,7,4,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,7,5,"Hrob XI. POloha kostry a milodarů nemohla být i zjištěna, poněvadž dělníci",dělní,,ces,1.0,119.5,12,74,0.0,0,0,0,0,0,0.0,0.4262,0.4262,0.8697,Clear,False
CTX193001369,7,6,sami hrob ze země vybrali.,,ci,ces,1.0,644.0,5,26,0.0,0,0,0,0,0,0.0,0.4286,0.5714,0.7295,Clear,False
CTX193001369,7,7,"Nádoba I , Zvoncový pohár s páskovým uchem, vybíhajícím z okraje, se dnem zak",,,ces,0.9997,74.5,14,77,0.0,0,0,0,0,0,0.0,0.4098,0.5738,0.8472,Clear,False
CTX193001369,7,8,"kulacemým a uprostřed dovnitř promáčknutým. Povrch jest leštěný, oranžově až",,,ces,1.0,45.25,10,76,0.0,0,0,0,0,0,0.0,0.3692,0.4769,0.9017,Clear,False
CTX193001369,7,9,"tmavě červený, v někerých místech odřený, špinavě žlutý. Rozměry : v - 115mm, p",,,ces,1.0,43.75,14,79,0.0127,0,0,0,0,0,0.0,0.3684,0.4912,0.8265,Clear,False
CTX193001369,7,10,"pr. hrdla - 128mm, . . •",,,ces,0.75,203.0,7,24,0.0417,1,0,0,0,0,0.0,0.1111,0.4444,0.5763,Noisy,False
CTX193001369,7,11,"Tb. X. ,1. Č. neg. 432. .",,,ces,0.75,131.0,7,25,0.0,0,0,0,0,0,0.0,0.1429,0.5714,0.5777,Noisy,False
CTX193001369,7,12,"Mdoba 2. Džbánek se široce rozevřeným odsazeným hrdlem a páskovým uchem,Dno",,,ces,1.0,82.0,11,75,0.0,0,1,0,0,0,0.0091,0.3871,0.6452,0.6999,Noisy,False
CTX193001369,7,13,"jest vyznačeno a dovnitř promáčknuto. Povrch drsný ,šedožlutý s tmavšími skvr •",,,ces,0.9816,268.0,12,79,0.0127,1,0,0,0,1,0.0,0.3231,0.5385,0.6999,Noisy,False
CTX193001369,7,14,"nami. Rozměry : . v - 87mm, pr. hrdla - ? ,",,,ces,0.8978,191.0,12,43,0.0233,0,0,0,0,1,0.0,0.2857,0.5238,0.6379,Noisy,False
CTX193001369,7,15,"Tb. X. ,2 • Č, neg. 432,",,,ces,0.75,252.0,7,24,0.0417,1,0,0,0,0,0.1571,0.1429,0.5714,0.3999,Trash,False
CTX193001369,7,16,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,7,17,* ■ C •,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,7,18,", — a &.n *",,,,0.0,0.0,0,11,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,7,19,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,7,20,"Hrob XII, Poloha kostry a milodarů jest neznáma.",,,ces,0.998,588.0,8,48,0.0,0,0,0,0,0,0.0,0.4359,0.4872,0.7846,Clear,False
CTX193001369,7,21,"Nádoba 1. Zvoncový pohár s páskovým uchema a vyznačeným dnem. Povrch drsný ,",,,ces,0.8278,50.5,13,76,0.0,0,0,0,0,0,0.0,0.3667,0.6333,0.8657,Clear,False
CTX193001369,7,22,"žlutavý až šedočerný. Rozměry ; v - 120mm, pr. hrdla 130mm, pr. dna - 60- 64nm.",,,ces,0.9298,38.0,16,79,0.0127,0,0,0,0,1,0.0,0.2955,0.5227,0.7398,Clear,False
CTX193001369,7,23,"Tb. XII. ,1. Č. neg. 433. •",,,ces,0.75,139.0,7,27,0.037,1,0,0,0,0,0.0,0.3333,0.4444,0.6257,Noisy,False
CTX193001369,7,24,Nádoba 2. Nýzký hrneček se Širokým dnem a s páskovým uchem. Barva žlutavá až še,,,ces,0.9996,56.25,15,79,0.0,0,0,0,0,0,0.0,0.4032,0.5,0.8427,Clear,False
CTX193001369,7,25,"dočerná, povrch místy hlazený. Rozměry ; v - 80mm, pr. hrdla 92mm, Pr. dna 60mm",,,ces,0.9797,63.75,15,79,0.0127,0,0,0,0,3,0.0,0.2745,0.5686,0.786,Clear,False
CTX193001369,7,26,"Tb. XI. ,2. . Č.neg,433.",,,ces,0.75,392.0,5,24,0.0,0,0,0,0,1,0.0,0.25,0.5,0.4789,Noisy,False
CTX193001369,7,27,"Nádoba 3, Široký hrnek se zaobleným lomem ve spodní části, s malým dnem a s",,,ces,1.0,48.25,15,75,0.0,0,0,0,0,0,0.0167,0.3966,0.6034,0.8367,Clear,False
CTX193001369,7,28,"pásovým uchem těsně pod okrajem. Povrch disný, barva žlutošedá s Černými skvr-",,,ces,1.0,139.0,12,78,0.0,0,0,0,0,1,0.0,0.3594,0.5312,0.9175,Clear,False
CTX193001369,7,29,"nemi. Rozbry -» v - 113mm,pr. okraje - 130mm pr. dna. 50mm. ,",,,ces,0.8384,108.5,13,61,0.0164,1,0,0,0,2,0.0308,0.2667,0.6667,0.6894,Noisy,False
CTX193001369,7,30,"Tb. XI. ,3. č. neg. 434.",,,ces,0.75,185.0,6,24,0.0,0,0,0,0,0,0.0,0.25,0.5,0.5787,Noisy,False
CTX193001369,7,31,"Nádoba 4. Baňatý hrneček s páskovým uchem, vedeným přímo od rozevřeného okra-",,,ces,0.9989,48.25,12,77,0.0,0,0,0,0,0,0.0,0.4194,0.5806,0.8846,Clear,False
CTX193001369,7,32,"tpdsgistim IR . s | ,",,,ces,0.9223,4080.0,6,21,0.0476,1,0,0,0,0,0.0,0.2308,0.4615,0.4424,Noisy,False
CTX193001369,7,33,"je. Dno, které jest velmi slabě vyznačeno, nese kříž z hlubokých prost ych linií",,,ces,1.0,56.25,14,80,0.0,0,0,0,0,0,0.0,0.375,0.5,0.9184,Clear,False
CTX193001369,7,34,"Barva při okraji otanžově šedá, při spodku nádoby temnější* Rozměry : v - 80mm,",,,ces,1.0,96.0,14,79,0.0253,1,0,0,0,1,0.0286,0.4068,0.5254,0.6999,Noisy,False
CTX193001369,7,35,"pr. okraje 70mm, rozpětí-kříže 50mm. .",,,ces,1.0,153.0,6,38,0.0,0,0,0,0,2,0.0,0.3333,0.4583,0.6811,Noisy,False
CTX193001369,7,36,"Tb. XI. ,4. Č. neg. 434,",,,ces,0.75,131.0,6,24,0.0,0,0,0,0,0,0.0,0.25,0.5,0.5895,Noisy,False
CTX193001369,7,37,Nádoba 5 • Štíhlá amforka se dvěm protilehlými uchy při okraji a se zřetelně,,,ces,1.0,108.5,14,76,0.0132,1,0,0,0,0,0.0179,0.4262,0.4098,0.6999,Noisy,False
CTX193001369,7,38,"vyznačeným dnem, přes něž se táhne mělká rýha, povrch místy hlazený, černošedý.",,,ces,1.0,43.75,12,79,0.0,0,0,0,0,0,0.0,0.375,0.5312,0.9351,Clear,False
CTX193001369,7,39,"Rozměry ; v - 7 5mm , pr. hrdla 62mm, pr.-dna 36 mm.",,,ces,0.892,82.0,13,52,0.0192,0,0,0,0,2,0.0192,0.1923,0.6154,0.6702,Noisy,False
CTX193001369,7,40,"Tb. XI. ,5. č.neg. 434. loluwxdaaq- W.—.-vi í, . A3/o",,,ces,0.75,940.0,10,53,0.0189,0,0,0,0,1,0.085,0.4167,0.5417,0.4514,Noisy,False
CTX193001369,8,1,"Hrob XIII. Hrob nalezen dělníky ve hloubce 20 - 30 cm , kosti prý nebyly",,,ces,1.0,90.0,15,72,0.0,0,0,1,0,0,0.0233,0.4118,0.549,0.821,Clear,False
CTX193001369,8,2,žádné. .,,,ces,1.0,72.5,2,8,0.0,0,0,0,0,0,0.0,0.4,0.4,0.6935,Noisy,False
CTX193001369,8,3,"Nádoba 1. Zvoncový pohár se široce rozevřeným okrajem, s mělkou proláklinou mís",,,ces,1.0,56.25,12,79,0.0,0,0,0,0,0,0.0,0.4308,0.5692,0.8877,Clear,False
CTX193001369,8,4,"místo dna. Povrch drsný, světlečervený s šedočernými skvrnami, Rozměry :v -",,,ces,0.9997,99.0,11,75,0.0133,0,0,0,0,0,0.0,0.3333,0.5667,0.86,Clear,False
CTX193001369,8,5,"103mm, pr. okraje 125 mm. pr. prolákliny 33 mm. Doplněný. Rozměry : v - 103 mm,",,,ces,0.9993,56.25,16,79,0.0127,0,0,0,0,0,0.0,0.2955,0.5909,0.72,Clear,False
CTX193001369,8,6,"pr. okraje - 325mm, pr. prolákliny - 33mm. Ě",,,ces,0.9989,148.0,9,44,0.0,0,0,0,0,1,0.0944,0.32,0.48,0.6349,Noisy,False
CTX193001369,8,7,"T.XII, ,1. č.neg.435.",,,ces,0.75,568.0,3,21,0.0,0,0,0,0,1,0.0,0.375,0.375,0.5407,Noisy,False
CTX193001369,8,8,"Nádoba 2. Džbánek s vysokým odsazeným hrdlem, jež jest překlenuto páskovým uchem.",u,,ces,0.9999,41.75,12,81,0.0,0,0,0,0,0,0.0,0.3636,0.6212,0.9152,Clear,False
CTX193001369,8,9,"Povrch drsný, žlutošedý. Rozměry ; v - 76 mm, pr. okraje - 60 mm, pr.dna",,chem.,ces,0.9817,70.0,15,72,0.0139,0,0,0,0,0,0.0,0.2889,0.5556,0.6999,Noisy,False
CTX193001369,8,10,36mm. .,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,8,11,"Tb. XII. ,2. č.neg.435. Odup-dolr N..** 27/63/3.",,,ces,0.75,458.0,7,48,0.0417,1,0,0,0,2,0.0571,0.3333,0.6111,0.5682,Noisy,False
CTX193001369,8,12,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,8,13,Hrob XIV. Poloha kostry a milodarů neznáma. Hrob obsahoval pouze,,,ces,0.9993,216.0,10,64,0.0,0,0,0,0,0,0.0,0.434,0.566,0.8846,Clear,False
CTX193001369,8,14,"džbánek s prohnutým hrdlem, na němž sedí široké páskové ucho. Na zakulaceném",,,ces,0.9999,60.0,12,76,0.0,0,0,0,0,0,0.0,0.381,0.5079,0.8837,Clear,False
CTX193001369,8,15,"spodku nádoby jest místo dna okrouhlá proláklina o pr. 38,,. Rozměry : v -",,,ces,0.9994,568.0,14,74,0.0135,0,0,0,0,0,0.0,0.3962,0.566,0.7156,Clear,False
CTX193001369,8,16,"103M,pr. okraje - 102mm. Povrch hnědošedý , mírně lesklý. '",,,ces,1.0,237.0,10,59,0.0169,0,0,0,0,1,0.0,0.3243,0.4865,0.6999,Noisy,False
CTX193001369,8,17,"Tb. XIII. ,1. č. neg. 426. J. J. - «~ č• / • /83/10 '",,,ces,0.75,216.0,15,53,0.0943,3,0,1,0,0,0.0767,0.3077,0.3077,0.5665,Noisy,False
CTX193001369,8,18,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,8,19,"Hrob XV, Poloha kostry a milodarů neznáma ., Osahoval pouze střep nezdobeného,",,,ces,0.9994,296.0,12,78,0.0,0,0,0,0,0,0.0,0.4286,0.619,0.8335,Clear,False
CTX193001369,8,20,"zvoncového poháru,",,,ces,0.75,268.0,2,18,0.0,0,0,0,0,0,0.0,0.4375,0.625,0.8533,Clear,False
CTX193001369,8,21,"""OAWvola.,- w. J. - 0,n. 40/%0. """,,,ces,0.75,324.0,7,33,0.0909,0,1,0,0,0,0.0,0.4,0.6,0.5323,Noisy,False
CTX193001369,8,22,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,8,23,Lodarv v původní poloze vyzvednut a,,,ces,1.0,304.0,6,35,0.0,0,0,0,0,0,0.0,0.4,0.7333,0.7742,Clear,False
CTX193001369,10,1,i,,,,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,10,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,10,3,1,,,,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,11,1,NtrcitowííX.,,,ces,0.75,7616.0,1,12,0.0,0,1,0,0,0,0.1,0.3636,0.3636,0.6753,Noisy,False
CTX193001369,11,2,PB . MehiA,,,ces,0.8622,11776.0,3,10,0.0,0,1,0,0,0,0.0333,0.4286,0.5714,0.4833,Noisy,False
CTX193001369,11,3,6B.,,,,0.0,0.0,0,3,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,11,4,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,11,5,z.62.1369/o,,,,0.0,0.0,0,11,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,11,6,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,11,7,"Grál L, ^kclettarai.",,,ces,0.75,19456.0,3,20,0.05,1,0,0,0,0,0.4167,0.3333,0.0667,0.3999,Trash,False
CTX193001369,11,8,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,11,9,"Neraovice. ( Brandvs ""/L.) . Mrob W., kostrovv . —",,,ces,0.75,7616.0,10,50,0.04,0,0,0,0,1,0.0,0.3,0.6333,0.526,Noisy,False
CTX193001369,12,1,z.6Z. 1369/0,,,,0.0,0.0,0,12,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,12,2,z.6Z. 1369/0,,,,0.0,0.0,0,12,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,12,3,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,12,4,"Grad t, 5e2e497ad- •",,,ces,0.75,356.0,4,20,0.05,1,0,0,1,0,0.0375,0.4444,0.4444,0.5863,Noisy,False
CTX193001369,12,5,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,12,6,Neratovice . C Bran d.Aj$ n/.). Hrob E.z Rostrovu,,,ces,0.8248,2720.0,9,49,0.0204,1,1,0,0,0,0.15,0.3636,0.5455,0.5197,Noisy,False
CTX193001369,13,1,PB,,,,0.0,0.0,0,2,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,13,2,6B,,,,0.0,0.0,0,2,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX193001369,13,3,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,13,4,Neratovice.(Brandys */*.). Hrob .kos*-.,,,ces,0.75,4080.0,4,39,0.0769,2,1,0,0,0,0.225,0.375,0.5833,0.4825,Noisy,False
CTX193001369,14,1,P8.MeZnzk,,,ces,0.9984,11776.0,1,9,0.0,0,1,0,0,1,0.1,0.1429,0.8571,0.6668,Noisy,False
CTX193001369,14,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX193001369,14,3,Nerotovice . (Bramos,,,ces,0.75,1864.0,3,20,0.0,0,0,0,0,0,0.0,0.4375,0.625,0.6,Noisy,False
CTX193001369,14,4,"/z.), Ayob V., kostrovy",,,ces,0.75,14208.0,4,23,0.0,0,0,0,0,0,0.0,0.4286,0.7143,0.5208,Noisy,False
CTX193001369,15,1,b/eralowýřt_,,,ces,0.75,15168.0,1,12,0.0833,0,0,0,0,0,0.0,0.4,0.4,0.6787,Noisy,False
CTX193001369,15,2,Pg. M/ník,,,ces,0.9901,1808.0,2,9,0.0,0,0,0,0,0,0.0,0.1667,0.5,0.5146,Noisy,False
CTX193001369,15,3,e B - -,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
